Parrent Sku;SKU;Name;Long description;Staggers;Q1;Q2;Q3;Q4;Q5;Q6;P1;P2;P3;P4;P5;P6;
MNIT1332;IT1332-08;yellow;DESCANSO Anti-stress bold;Anti-stress bold. PU materiale.Ø6 CM;125;250;500;1000;2500;5000;3,93;3,79;3,65;3,51;3,46;3,41
MNIT1332;IT1332-09;green;DESCANSO Anti-stress bold;Anti-stress bold. PU materiale.Ø6 CM;125;250;500;1000;2500;5000;3,93;3,79;3,65;3,51;3,46;3,41
MNIT1332;IT1332-10;orange;DESCANSO Anti-stress bold;Anti-stress bold. PU materiale.Ø6 CM;125;250;500;1000;2500;5000;3,93;3,79;3,65;3,51;3,46;3,41
MNIT1347;IT1347-38;fuchsia;COTTONEL COLOUR Bomulds taske l;Bomuld indkøbsnet med lange håndtag. 105 gr / m². Produceret under en certificeret standard til brug af skadelige stoffer i tekstil.38X42 CM;;;;;;;;;;;;
MNIT1537;IT1537-22;transparent;MUNDI Brevvægt;Crystal globus design brevvægt på stativ. Præsenteres i en klassisk gaveæske.Ø5,5 CM;25;50;100;250;2500;5000;72,33;69,75;67,16;64,58;63,61;62,66
MNIT1627;IT1627-04;blue;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1627;IT1627-05;red;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1627;IT1627-08;yellow;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1627;IT1627-09;green;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1627;IT1627-10;orange;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1627;IT1627-99;multicolour;PLAYTIME Badebold;Oppustelig badebold med farvede striber. Oppustet: Ø23,5cmØ23,5 CM;125;250;500;1000;2500;5000;5,24;5,05;4,87;4,68;4,61;4,54
MNIT1628;IT1628-04;blue;SIESTA Strandpude;PVC strand pude i rektangulær form.30,5X20,5X7 CM;125;250;500;1000;2500;5000;5,68;5,48;5,27;5,07;4,99;4,92
MNIT1628;IT1628-05;red;SIESTA Strandpude;PVC strand pude i rektangulær form.30,5X20,5X7 CM;;;;;;;;;;;;
MNIT1628;IT1628-06;white;SIESTA Strandpude;PVC strand pude i rektangulær form.30,5X20,5X7 CM;125;250;500;1000;2500;5000;5,68;5,48;5,27;5,07;4,99;4,92
MNIT1628;IT1628-08;yellow;SIESTA Strandpude;PVC strand pude i rektangulær form.30,5X20,5X7 CM;;;;;;;;;;;;
MNIT1639;IT1639-04;blue;YATCH Duffle taske;2-farvet bomulds duffle taske i marineblå med hvid stribe. 200gr / m2 bomuldspundet. Produceret under en certificeret standard til brug af skadelige stoffer i tekstil.Ø25X45 CM;50;100;250;500;2500;5000;24,55;23,67;22,80;21,92;21,59;21,27
MNIT1804;IT1804-40;wood;ZION Anti-stress kinesisk bolds;Anti-stress kinesisk bold sæt på en træ bund.14X10X7 CM;25;50;100;250;2500;5000;60,54;58,37;56,21;54,05;53,24;52,44
MNIT1911;IT1911-03;black;MATCH Strandtennis sæt;Strandtennissæt bestående af 2 MDF ketsjere og 1 blød bold.37,5X23,6X0,6 CM;50;100;250;500;2500;5000;21,49;20,73;19,96;19,19;18,90;18,62
MNIT1911;IT1911-04;blue;MATCH Strandtennis sæt;Strandtennissæt bestående af 2 MDF ketsjere og 1 blød bold.37,5X23,6X0,6 CM;50;100;250;500;2500;5000;21,49;20,73;19,96;19,19;18,90;18,62
MNIT1911;IT1911-10;orange;MATCH Strandtennis sæt;Strandtennissæt bestående af 2 MDF ketsjere og 1 blød bold.37,5X23,6X0,6 CM;50;100;250;500;2500;5000;21,49;20,73;19,96;19,19;18,90;18,62
MNIT1989;IT1989-99;multicolour;COMFY Rejsetæppe;100% akryl tæppe med PVC stropper.130X190 CM;25;50;100;250;2500;5000;96,19;92,75;89,32;85,88;84,59;83,32
MNIT2074;IT2074-03;black;EXPO Dokumenttaske;Dokumenttaske i 600D polyester med justerbar skulderrem.40X8,5X29 CM;25;50;100;250;2500;5000;41,50;40,01;38,53;37,05;36,49;35,94
MNIT2074;IT2074-04;blue;EXPO Dokumenttaske;Dokumenttaske i 600D polyester med justerbar skulderrem.40X8,5X29 CM;25;50;100;250;2500;5000;41,50;40,01;38,53;37,05;36,49;35,94
MNIT2172;IT2172-99;multicolour;BRABO Farveblyanter 6 styk;Sæt med 6 stk. farveblyanter i naturfarvet kartonæske. Ugiftige.9X5X1 CM;125;250;500;1000;2500;5000;1,66;1,60;1,54;1,48;1,46;1,44
MNIT2210;IT2210-04;blue;MINIMAX Foldbar Shopping taske;Sammenfoldelig indkøbspose i 190T polyester med pose og plastik krog.40X53 CM;;;;;;;;;;;;
MNIT2210;IT2210-05;red;MINIMAX Foldbar Shopping taske;Sammenfoldelig indkøbspose i 190T polyester med pose og plastik krog.40X53 CM;;;;;;;;;;;;
MNIT2214;IT2214-13;beige;GARDENIA Haveredskaber;Sæt med 7 haveredskaber. Harve, 2 spader, handsker, vandkande, snor og sakse med taske.23X15 CM;25;50;100;250;2500;5000;101,68;98,05;94,42;90,79;89,43;88,09
MNIT2216;IT2216-04;blue;AQUA Badebold;Badebold i gennemsigtig PVC. Oppustet: Ø28cmØ28 CM;;;;;;;;;;;;
MNIT2216;IT2216-05;red;AQUA Badebold;Badebold i gennemsigtig PVC. Oppustet: Ø28cmØ28 CM;;;;;;;;;;;;
MNIT2216;IT2216-09;green;AQUA Badebold;Badebold i gennemsigtig PVC. Oppustet: Ø28cmØ28 CM;;;;;;;;;;;;
MNIT2216;IT2216-10;orange;AQUA Badebold;Badebold i gennemsigtig PVC. Oppustet: Ø28cmØ28 CM;;;;;;;;;;;;
