------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S4--------------
#_0:;MNS4;Quantity: ;1price:;12,01;Next price: ;9,01;
#_1:;MNS4;Quantity: ;50price:;9,44;Next price: ;7,12;
#_2:;MNS4;Quantity: ;100price:;7,43;Next price: ;5,51;
#_3:;MNS4;Quantity: ;250price:;6,51;Next price: ;4,84;
#_4:;MNS4;Quantity: ;500price:;5,65;Next price: ;4,26;
#_5:;MNS4;Quantity: ;1.000price:;4,26;Next price: ;3,19;
#_6:;MNS4;Quantity: ;2.500price:;3,44;Next price: ;2,63;
#_7:;MNS4;Quantity: ;5.000price:;2,95;Next price: ;2,22;
#_8:;MNS4;Quantity: ;10.000price:;2,70;Next price: ;2,13;
#_9:;MNS4;Quantity: ;20.000price:;2,70;Next price: ;2,13;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S5--------------
#_0:;MNS5;Quantity: ;1price:;15,02;Next price: ;11,24;
#_1:;MNS5;Quantity: ;50price:;11,76;Next price: ;8,83;
#_2:;MNS5;Quantity: ;100price:;9,18;Next price: ;6,92;
#_3:;MNS5;Quantity: ;250price:;8,10;Next price: ;6,01;
#_4:;MNS5;Quantity: ;500price:;7,05;Next price: ;5,32;
#_5:;MNS5;Quantity: ;1.000price:;5,24;Next price: ;4,01;
#_6:;MNS5;Quantity: ;2.500price:;4,34;Next price: ;3,28;
#_7:;MNS5;Quantity: ;5.000price:;3,60;Next price: ;2,70;
#_8:;MNS5;Quantity: ;10.000price:;3,44;Next price: ;2,54;
#_9:;MNS5;Quantity: ;20.000price:;3,44;Next price: ;2,54;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
#_2:;MNS6;Quantity: ;100price:;10,43;Next price: ;7,93;
#_3:;MNS6;Quantity: ;250price:;9,27;Next price: ;6,85;
#_4:;MNS6;Quantity: ;500price:;8,02;Next price: ;6,06;
#_5:;MNS6;Quantity: ;1.000price:;5,97;Next price: ;4,59;
#_6:;MNS6;Quantity: ;2.500price:;4,91;Next price: ;3,77;
#_7:;MNS6;Quantity: ;5.000price:;4,10;Next price: ;3,11;
#_8:;MNS6;Quantity: ;10.000price:;3,93;Next price: ;2,87;
#_9:;MNS6;Quantity: ;20.000price:;3,93;Next price: ;2,87;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
#_2:;MNS6;Quantity: ;100price:;10,43;Next price: ;7,93;
#_3:;MNS6;Quantity: ;250price:;9,27;Next price: ;6,85;
#_4:;MNS6;Quantity: ;500price:;8,02;Next price: ;6,06;
#_5:;MNS6;Quantity: ;1.000price:;5,97;Next price: ;4,59;
#_6:;MNS6;Quantity: ;2.500price:;4,91;Next price: ;3,77;
#_7:;MNS6;Quantity: ;5.000price:;4,10;Next price: ;3,11;
#_8:;MNS6;Quantity: ;10.000price:;3,93;Next price: ;2,87;
#_9:;MNS6;Quantity: ;20.000price:;3,93;Next price: ;2,87;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
#_2:;MNS6;Quantity: ;100price:;10,43;Next price: ;7,93;
#_3:;MNS6;Quantity: ;250price:;9,27;Next price: ;6,85;
#_4:;MNS6;Quantity: ;500price:;8,02;Next price: ;6,06;
#_5:;MNS6;Quantity: ;1.000price:;5,97;Next price: ;4,59;
#_6:;MNS6;Quantity: ;2.500price:;4,91;Next price: ;3,77;
#_7:;MNS6;Quantity: ;5.000price:;4,10;Next price: ;3,11;
#_8:;MNS6;Quantity: ;10.000price:;3,93;Next price: ;2,87;
#_9:;MNS6;Quantity: ;20.000price:;3,93;Next price: ;2,87;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
#_2:;MNS6;Quantity: ;100price:;10,43;Next price: ;7,93;
#_3:;MNS6;Quantity: ;250price:;9,27;Next price: ;6,85;
#_4:;MNS6;Quantity: ;500price:;8,02;Next price: ;6,06;
#_5:;MNS6;Quantity: ;1.000price:;5,97;Next price: ;4,59;
#_6:;MNS6;Quantity: ;2.500price:;4,91;Next price: ;3,77;
#_7:;MNS6;Quantity: ;5.000price:;4,10;Next price: ;3,11;
#_8:;MNS6;Quantity: ;10.000price:;3,93;Next price: ;2,87;
#_9:;MNS6;Quantity: ;20.000price:;3,93;Next price: ;2,87;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
#_2:;MNS6;Quantity: ;100price:;10,43;Next price: ;7,93;
#_3:;MNS6;Quantity: ;250price:;9,27;Next price: ;6,85;
#_4:;MNS6;Quantity: ;500price:;8,02;Next price: ;6,06;
#_5:;MNS6;Quantity: ;1.000price:;5,97;Next price: ;4,59;
#_6:;MNS6;Quantity: ;2.500price:;4,91;Next price: ;3,77;
#_7:;MNS6;Quantity: ;5.000price:;4,10;Next price: ;3,11;
#_8:;MNS6;Quantity: ;10.000price:;3,93;Next price: ;2,87;
#_9:;MNS6;Quantity: ;20.000price:;3,93;Next price: ;2,87;
---------------------END------------------------;
:
------------PRINTCODE :S6--------------
#_0:;MNS6;Quantity: ;1price:;17,16;Next price: ;12,78;
#_1:;MNS6;Quantity: ;50price:;13,39;Next price: ;10,04;
